churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
0,21,O,628,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1,0.03,0
0,31,R,595,0,0,70,0,0,210,0,0,7,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Aries,0,0,45,1.5,1
0,21,R,571,1,0,107,0,0,234,0,0,8,1,0,0,0,1,0,NA,0,0,0,0,Aquarius,0,0,58,1.93,0
0,37,R,573,39,2,17,38,2,281,0,0,136,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,67,2.23,1
0,24,R,550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,1,0,0,Sagittarius,0,0,NA,0,0
1,27,NA,NA,0,0,18,0,0,15,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Gemini,1,0,6,0.86,0
0,28,O,465,8,4,32,8,1,279,0,0,52,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Virgo,1,0,63,2.1,1
0,35,NA,671,0,0,7,0,0,11,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,4,0.13,0
1,22,R,543,0,0,12,0,0,80,0,0,2,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,29,0.97,0
0,48,O,649,3,0,60,3,0,169,0,0,18,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,43,1.43,1
0,37,NA,570,0,0,57,0,0,153,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,37,1.23,0
0,43,NA,479,2,0,43,2,0,123,0,0,9,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,1,0,34,1.13,0
0,24,NA,NA,0,0,27,0,0,61,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,19,0.68,0
1,34,NA,598,0,0,38,0,0,151,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,46,1.53,1
0,22,NA,492,0,0,100,0,0,273,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,64,2.13,0
0,23,R,464,0,0,13,0,0,47,0,0,3,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,11,0.37,0
1,28,NA,NA,1,0,50,1,0,117,0,0,4,1,1,1,0,1,2,Weekly,0,0,0,0,Gemini,1,0,32,1.07,0
0,29,R,653,7,3,36,7,0,75,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,35,1.17,0
1,38,R,508,8,1,24,8,0,47,0,0,1,1,0,0,0,1,0,NA,0,0,0,0,Libra,0,0,20,0.67,1
0,31,NA,471,1,1,33,1,0,54,0,0,0,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,15,0.79,0
1,21,NA,NA,2,0,72,2,0,102,0,0,22,1,1,1,1,0,0,Weekly,0,0,0,0,NA,0,0,29,0.97,1
1,36,NA,536,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,2,0.25,0
0,38,NA,NA,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,NA,0,0,2,0.1,0
0,21,R,471,3,0,94,3,0,216,0,0,20,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,46,1.53,1
0,49,NA,NA,0,0,0,0,0,130,0,0,10,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,56,1.87,0
1,26,NA,NA,0,0,4,0,0,1,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,2,0.07,1
0,22,O,NA,1,0,37,1,0,70,0,0,3,1,0,0,0,1,0,Monthly,0,0,0,0,Virgo,0,0,19,0.63,0
0,43,NA,NA,5,0,7,5,0,26,0,0,3,1,0,0,0,1,0,NA,0,0,0,0,Scorpio,0,0,2,0.18,0
0,25,R,533,2,2,8,2,0,95,0,0,4,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,33,1.1,1
0,22,O,361,5,1,47,5,0,91,0,0,8,1,1,1,1,0,2,Weekly,0,0,0,0,Libra,0,0,25,0.83,1
0,35,R,604,1,0,36,1,0,163,0,0,11,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,0,0,52,1.73,0
1,26,R,507,0,0,0,0,0,139,0,0,8,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,55,1.83,0
0,21,R,579,0,0,0,0,0,144,0,0,8,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,70,2.33,0
0,25,NA,NA,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1,0.5,0
1,66,NA,549,1,1,15,1,0,21,0,0,6,1,1,1,0,1,0,Monthly,1,0,0,0,Aquarius,0,0,1,0,0
0,20,R,NA,5,0,109,5,0,248,0,0,10,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,55,1.83,1
0,36,R,593,9,0,159,9,0,261,0,0,42,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,1,0,66,2.2,1
0,35,R,571,1,0,31,1,0,91,0,0,8,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,26,0.87,0
1,21,NA,523,0,0,3,0,0,5,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,1,0,1,0.05,0
1,27,NA,515,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1,1,0
1,19,NA,NA,0,0,5,0,0,5,0,0,1,1,1,1,0,1,0,NA,0,0,0,0,Pisces,1,0,2,0.07,0
1,53,NA,806,1,0,13,1,0,30,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,10,0.91,0
0,46,NA,553,0,0,0,0,0,182,0,0,12,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,57,1.9,1
1,32,O,571,2,1,19,2,0,144,0,0,26,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Sagittarius,1,0,46,1.53,1
1,33,NA,432,0,0,7,0,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,3,0.1,0
0,53,O,552,0,0,72,0,0,170,0,0,13,1,1,1,1,0,2,Monthly,0,0,0,0,Libra,0,0,50,1.67,0
0,30,NA,NA,2,0,4,2,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Gemini,0,0,2,0.07,0
1,21,NA,524,0,0,0,0,0,11,0,0,1,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,14,0.47,0
0,23,NA,569,20,0,45,20,0,83,0,0,16,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,21,0.7,0
0,42,R,538,58,2,47,58,0,269,0,0,52,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,NA,0,0,67,2.23,1
1,31,R,577,1,0,14,1,0,16,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,6,3,0
0,42,R,608,3,0,29,3,0,80,0,0,3,1,1,1,0,1,0,NA,0,0,0,0,Sagittarius,0,0,19,0.95,0
0,17,R,NA,1,0,3,1,0,10,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1,0.04,1
0,45,NA,NA,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Libra,0,0,1,0.1,0
0,34,O,605,0,0,47,0,0,131,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,40,1.33,0
0,29,R,523,2,0,270,2,0,307,0,0,29,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,59,1.97,0
0,51,R,667,0,0,0,0,2,260,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,67,2.23,0
0,22,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Aquarius,0,0,NA,0,0
1,27,NA,526,0,0,7,0,0,117,0,0,3,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,47,1.57,1
0,46,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,NA,0,0
0,21,R,609,0,0,0,0,1,187,1,2,10,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,66,2.2,0
0,35,R,621,41,4,108,40,0,225,0,0,30,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,56,1.87,0
1,24,NA,NA,0,0,1,0,0,45,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,11,0.37,0
1,29,NA,461,0,0,3,0,0,8,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,NA,0,0
1,29,R,516,0,0,2,0,0,2,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,2,0.07,1
1,24,R,387,0,0,4,0,0,37,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,14,0.47,1
0,19,R,623,16,4,36,15,0,62,0,0,1,1,0,0,0,1,3,Bi-Weekly,0,0,0,0,Libra,0,0,21,0.7,1
0,28,R,438,34,0,76,34,0,213,0,0,24,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,48,1.6,1
0,31,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1,0.2,0
1,24,NA,NA,0,0,0,0,0,17,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,6,0.2,0
0,27,R,NA,1,0,75,0,0,252,0,0,1,1,0,0,0,1,3,NA,0,0,0,0,Aries,1,0,59,1.97,0
0,35,R,577,0,0,180,0,0,229,0,0,34,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,42,1.4,1
0,45,R,751,0,0,9,0,0,83,0,0,8,1,1,1,0,1,2,Weekly,0,0,0,0,Sagittarius,0,0,32,1.07,0
0,59,NA,551,0,0,17,0,0,31,0,0,3,1,1,1,0,1,0,NA,0,0,0,0,Cancer,0,0,10,0.33,0
1,36,R,522,0,0,19,0,0,48,0,0,17,1,1,1,0,1,0,NA,0,0,0,0,Virgo,0,0,16,0.53,0
0,30,NA,483,0,0,0,0,0,86,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,28,0.93,0
0,23,R,472,0,0,88,0,0,207,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,45,1.5,1
1,28,NA,NA,0,0,0,0,0,25,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,17,0.57,0
1,55,NA,493,0,0,76,0,0,174,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,39,1.3,0
1,33,R,507,1,0,19,1,0,38,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,9,0.3,0
1,23,R,585,0,0,0,0,0,163,0,1,15,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,42,1.4,0
0,27,NA,NA,0,0,0,0,0,212,0,0,3,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Sagittarius,0,0,66,2.2,0
1,24,NA,619,0,0,10,0,0,23,0,0,1,1,0,0,1,0,2,NA,0,0,0,0,Leo,0,0,3,0.1,0
1,21,NA,527,9,0,27,9,0,38,0,0,4,1,1,1,0,1,0,Monthly,0,0,0,0,NA,0,0,12,0.4,1
0,23,R,529,5,2,112,5,0,234,0,0,19,1,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,52,1.73,1
0,27,R,648,33,1,48,32,0,245,0,0,20,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,1,0,64,2.13,0
0,30,O,553,30,1,203,30,0,320,0,0,11,1,1,1,1,0,2,NA,0,0,0,0,Capricorn,0,0,67,2.23,0
0,33,NA,657,0,0,0,0,0,236,0,0,6,1,1,1,1,0,2,NA,0,0,0,0,Sagittarius,0,0,62,2.07,0
0,44,O,560,0,0,30,0,0,149,0,0,11,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Cancer,1,0,46,1.53,0
1,26,R,487,0,0,86,0,0,169,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,1,0,0,NA,0,0,20,0.67,0
1,44,O,566,0,0,0,0,2,268,0,0,46,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,68,2.27,0
0,23,NA,NA,0,0,0,0,0,15,0,0,1,1,1,1,0,1,0,NA,0,0,0,0,Gemini,1,0,3,0.1,0
1,32,R,524,2,0,39,2,0,70,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Capricorn,0,0,25,0.83,0
0,36,NA,558,0,0,0,0,0,13,0,0,1,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1,0.03,0
0,28,NA,572,0,0,29,0,0,49,0,0,2,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,18,0.6,0
0,39,NA,NA,0,0,55,0,0,103,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,1,1,0,Aries,1,0,29,0.97,1
0,35,NA,496,0,0,0,0,0,252,0,0,4,1,0,0,0,1,0,Monthly,0,0,0,0,NA,0,0,67,2.23,0
1,18,NA,475,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Scorpio,0,0,NA,0,0
1,29,O,652,0,0,0,0,0,33,0,0,5,1,1,1,0,1,3,Weekly,0,0,0,0,Aquarius,0,0,3,0.1,0
1,22,NA,570,0,0,0,0,0,111,0,0,1,1,0,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,44,1.47,0
1,19,NA,426,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Leo,0,0,NA,0,0
0,23,NA,613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,NA,0,0,NA,0,0
0,40,O,541,0,0,0,0,0,60,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,29,0.97,0
1,23,NA,NA,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,NA,0,0
0,30,NA,629,52,2,63,49,0,262,0,0,22,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,1,0,50,1.67,0
1,35,R,513,3,0,121,3,0,235,0,0,43,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,40,1.33,0
1,25,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,NA,0,0
0,22,R,523,0,0,1,0,0,32,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,25,0.83,0
0,34,R,497,2,0,56,2,0,240,0,0,5,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,61,2.03,1
1,24,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1,0.03,0
1,25,R,NA,0,0,0,0,0,50,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,26,0.87,0
0,44,NA,580,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,NA,0,0
1,25,R,523,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,NA,0,0,0,0,Virgo,0,0,NA,0,1
0,51,R,581,5,2,64,5,0,241,0,0,7,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,1,0,62,2.07,1
1,19,R,493,0,0,18,0,0,26,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Aries,0,0,5,1.25,0
0,46,NA,595,0,0,29,0,0,45,0,0,5,1,1,1,1,1,2,Semi-Monthly,0,0,0,0,Cancer,0,0,11,0.92,0
0,37,NA,559,0,0,115,0,0,220,0,0,7,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,45,1.5,0
1,31,NA,NA,0,0,7,0,0,5,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,2,0.12,0
0,22,NA,582,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,1,0.04,0
0,31,R,582,0,0,0,0,1,287,2,0,25,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,67,2.23,0
0,23,R,567,44,1,68,43,0,166,0,0,22,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,57,1.9,1
0,23,NA,532,0,0,8,0,0,22,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,5,0.71,0
0,31,O,611,0,0,0,0,0,218,0,0,18,1,1,1,1,0,2,Weekly,0,0,0,0,Libra,0,0,67,2.23,0
1,25,R,540,0,0,0,0,0,30,0,0,5,1,0,0,0,1,2,Monthly,0,0,0,0,Leo,0,0,14,0.47,0
1,29,R,477,0,0,268,0,0,273,0,0,27,1,1,1,1,0,0,Weekly,0,0,0,0,Capricorn,0,0,54,1.8,1
1,24,R,512,0,0,0,0,1,221,0,0,8,1,1,1,0,1,0,Semi-Monthly,0,0,1,0,Leo,0,0,69,2.3,0
1,24,R,NA,0,0,53,0,0,117,0,0,7,1,0,0,1,0,0,Bi-Weekly,0,0,1,0,Pisces,0,0,30,1,0
0,39,R,598,0,0,31,0,0,59,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,21,0.7,0
1,37,R,512,1,0,9,1,0,16,0,0,6,1,1,1,0,1,0,NA,0,0,0,0,Cancer,0,0,3,0.23,0
0,47,O,561,0,0,0,0,0,33,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,1,1,14,0.47,0
0,19,R,486,2,0,32,2,0,43,0,0,2,1,0,0,1,0,0,Weekly,0,0,0,0,Libra,0,0,14,0.64,0
0,22,O,567,32,1,88,32,0,178,0,0,8,1,1,1,0,1,0,NA,0,0,0,0,Libra,0,0,53,1.77,0
1,27,R,547,0,0,0,0,0,192,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,52,1.73,0
0,23,R,538,0,0,0,0,2,207,1,0,7,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,60,2,1
1,52,NA,562,0,0,0,0,0,171,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,57,1.9,0
1,20,NA,NA,7,1,31,6,0,55,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,23,0.77,0
1,39,R,469,2,0,29,2,0,50,0,0,1,1,1,1,0,1,0,NA,0,0,0,0,NA,0,0,11,0.37,0
1,31,R,530,0,0,0,0,0,50,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,21,0.7,1
0,62,NA,NA,0,0,0,0,0,14,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Taurus,1,0,4,0.13,0
0,26,NA,511,0,0,23,0,0,37,0,0,8,1,1,1,1,0,3,Weekly,0,0,0,0,Pisces,0,0,13,0.43,0
0,31,NA,NA,22,3,64,22,0,163,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,45,1.5,0
1,33,R,556,2,1,41,2,0,74,0,0,8,1,1,1,1,0,2,NA,0,0,0,0,Aries,0,0,14,0.47,0
1,41,R,560,3,1,82,3,0,160,0,0,35,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,43,1.43,0
0,23,R,496,8,0,56,8,0,145,0,0,4,1,0,0,0,1,2,Bi-Weekly,0,1,0,0,Gemini,0,0,41,1.37,0
1,29,R,614,0,0,0,0,0,128,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,43,1.43,0
1,51,NA,487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,NA,0,0
1,48,R,NA,0,0,0,0,5,110,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,47,1.57,0
0,27,NA,627,0,0,77,0,0,205,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,66,2.2,0
0,38,NA,NA,8,0,35,8,0,57,0,0,19,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,10,0.83,1
0,24,NA,NA,0,0,3,0,0,0,0,0,0,1,0,0,1,1,2,Semi-Monthly,0,0,0,0,Aries,0,0,3,0.1,0
1,33,NA,NA,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,NA,0,0
0,42,R,531,4,0,58,3,0,78,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,16,1,0
0,37,R,564,0,0,0,0,0,147,0,0,7,1,0,0,1,0,3,Weekly,0,0,0,0,Leo,0,0,53,1.77,0
0,36,R,589,0,0,0,0,0,184,0,0,41,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,56,1.87,0
0,24,R,488,0,0,58,0,0,190,0,0,3,1,0,0,0,1,2,NA,0,0,0,0,NA,0,0,46,1.53,0
1,36,NA,555,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,1,0,2,0.07,0
0,40,NA,581,0,0,156,0,0,234,0,0,12,1,1,1,0,1,4,NA,0,0,0,0,Sagittarius,0,0,65,2.17,0
1,50,R,559,0,0,49,0,0,252,0,0,92,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Libra,0,0,40,1.33,1
1,39,R,587,0,0,0,0,0,7,0,0,0,1,1,1,1,1,3,Weekly,0,0,0,0,Leo,0,0,4,0.13,0
1,26,NA,NA,0,0,2,0,0,2,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,2,0.09,0
0,21,NA,452,2,0,65,2,0,100,0,0,10,1,1,1,0,1,4,Weekly,0,0,0,0,Taurus,0,0,13,0,0
0,26,R,NA,6,0,46,6,0,80,0,0,25,1,1,1,1,0,0,NA,0,0,0,0,Leo,0,0,23,0.77,1
0,32,NA,554,1,0,18,1,0,50,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,9,0.43,1
0,32,R,619,1,0,17,1,0,221,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,1,0,Libra,0,0,61,2.03,1
0,42,R,579,0,0,0,0,1,43,0,0,8,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,NA,0,0,26,0.87,0
0,17,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,NA,0,0,NA,0,0
1,20,R,NA,2,0,80,2,0,152,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Taurus,0,0,35,1.17,1
0,28,NA,NA,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,1,0.25,0
0,23,NA,NA,0,0,41,0,0,40,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,14,1,0
0,38,NA,489,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,NA,0,0
1,24,NA,NA,0,0,24,0,0,56,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,NA,0,0,27,0.9,0
0,31,R,532,39,1,121,28,0,259,0,0,24,1,1,1,0,1,0,NA,0,0,0,0,Sagittarius,0,0,65,2.17,1
0,41,R,626,41,1,65,41,0,254,0,0,15,1,1,1,0,1,2,Monthly,0,0,0,0,Virgo,1,0,53,1.77,0
1,24,NA,552,0,0,0,0,0,16,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,1,16,0.53,0
0,33,O,NA,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Virgo,0,0,NA,0,0
0,24,NA,NA,0,0,37,0,0,50,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,24,0.8,0
1,45,NA,NA,0,0,0,0,0,24,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,6,0.2,0
0,24,NA,526,0,0,43,0,0,97,0,0,2,1,1,1,0,1,0,NA,0,0,0,0,Leo,0,0,29,0.97,0
1,25,R,NA,9,4,46,9,0,72,0,0,4,1,1,1,1,0,0,NA,0,0,0,0,Libra,0,0,12,0.4,0
0,22,NA,631,0,0,29,0,0,72,0,0,3,1,0,0,0,1,0,NA,0,0,0,0,Sagittarius,0,0,20,0.67,0
0,33,R,NA,3,0,23,3,0,50,0,0,2,1,0,0,1,0,0,NA,0,0,0,0,Libra,0,0,16,0.84,0
1,35,NA,579,0,0,2,0,0,139,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,42,1.4,0
0,24,NA,542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,NA,0,0,NA,0,0
1,27,NA,529,0,0,16,0,0,35,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,NA,0,0,13,0.43,0
0,22,NA,566,0,0,0,0,0,36,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,20,0.67,0
1,42,R,562,21,6,25,15,0,65,0,0,7,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,17,0.57,0
1,27,R,598,0,0,0,0,0,121,0,0,1,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,48,1.6,0
0,33,NA,NA,6,2,86,6,0,158,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,36,1.2,0
0,29,R,476,0,0,35,0,0,64,0,0,3,1,1,1,1,1,2,Monthly,0,0,0,0,NA,0,0,21,0.7,0
1,20,NA,603,0,0,1,0,0,5,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,1,0.03,0
1,36,R,580,0,0,0,0,1,45,0,0,7,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,13,0.43,0
0,38,O,NA,1,0,12,1,0,25,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,8,0.27,0
0,37,R,538,32,0,53,31,0,170,0,0,35,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,35,1.17,1
0,27,R,NA,2,1,70,2,0,210,0,0,57,1,0,0,0,1,0,NA,0,0,0,0,Pisces,0,0,51,1.7,1
1,38,R,535,2,0,0,2,0,271,0,0,19,1,1,1,1,0,2,NA,0,0,0,0,Libra,0,0,65,2.17,0
0,23,NA,NA,0,0,20,0,0,55,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,21,0.7,0
